"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G720","2020-05-27 00:00:00","50.000","147.000","2.800","24.800","0.990","1003.200","","27.500","-99.000","-99.000","-99.000","29.900","","24.500",""
"C0UA40","2020-05-27 00:00:00","1121.000","180.000","2.800","20.600","0.900","888.200","","8.500","-99.000","-99.000","-99.000","24.300","","18.200",""
"C0V400","2020-05-27 00:00:00","56.000","35.000","1.000","25.500","0.970","1002.900","","69.500","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0X130","2020-05-27 00:00:00","27.000","120.000","2.200","25.200","1.000","1006.000","","52.000","-99.000","-99.000","-99.000","31.900","","25.000",""
"C0A520","2020-05-27 00:00:00","48.000","0.000","0.000","25.700","0.990","1003.900","","6.000","-99.000","-99.000","-99.000","31.500","","24.200",""
"C0U870","2020-05-27 00:00:00","474.000","0.000","0.000","23.200","0.990","957.800","","9.000","-99.000","-99.000","-99.000","26.400","","21.300",""
"C0S690","2020-05-27 00:00:00","522.000","0.000","0.100","23.300","1.000","951.700","","1.500","-99.000","-99.000","-99.000","30.900","","22.100",""
"C0R150","2020-05-27 00:00:00","105.000","105.000","0.700","24.600","0.980","997.100","","36.500","-99.000","-99.000","-99.000","30.800","","24.100",""
"C0K560","2020-05-27 00:00:00","117.000","137.000","0.400","23.800","0.970","996.900","","54.500","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0X100","2020-05-27 00:00:00","10.000","114.000","2.200","26.000","1.000","1006.500","","51.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0K460","2020-05-27 00:00:00","60.000","140.000","2.200","24.800","0.970","1001.700","","83.000","-99.000","-99.000","-99.000","30.600","","24.200",""
"C0M740","2020-05-27 00:00:00","15.000","158.000","2.000","25.200","0.960","1007.100","","28.000","-99.000","-99.000","-99.000","30.600","","24.600",""
"C0SA10","2020-05-27 00:00:00","411.000","312.000","1.100","23.900","1.000","964.200","","3.000","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0C660","2020-05-27 00:00:00","176.000","211.000","0.800","25.400","0.930","989.000","","2.500","-99.000","-99.000","-99.000","29.600","","24.100",""
"C0R620","2020-05-27 00:00:00","34.000","248.000","3.700","27.700","0.910","1006.900","","0.000","-99.000","-99.000","-99.000","29.800","","25.700",""
"C0K470","2020-05-27 00:00:00","97.000","54.000","0.600","23.400","0.990","998.300","","71.000","-99.000","-99.000","-99.000","29.800","","23.400",""
"C0R800","2020-05-27 00:00:00","131.000","215.000","1.200","24.700","0.960","995.300","","36.000","-99.000","-99.000","-99.000","28.800","","24.500",""
"C0T9N0","2020-05-27 00:00:00","261.000","0.000","0.000","24.600","0.990","980.500","","6.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"CM0180","2020-05-27 00:00:00","313.000","0.000","0.000","23.300","0.990","976.100","","30.000","-99.000","-99.000","-99.000","29.300","","22.900",""
"C0Z070","2020-05-27 00:00:00","247.000","0.000","0.000","24.500","0.990","981.400","","2.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0Z280","2020-05-27 00:00:00","224.000","175.000","1.400","23.900","0.990","985.500","","1.500","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0SA40","2020-05-27 00:00:00","200.000","0.000","0.000","25.000","0.980","987.500","","2.500","-99.000","-99.000","-99.000","31.300","","23.100",""
"C0R490","2020-05-27 00:00:00","49.000","60.000","1.000","25.600","1.000","1004.000","","73.500","-99.000","-99.000","-99.000","32.000","","24.600",""
"C0E850","2020-05-27 00:00:00","104.000","0.000","0.000","24.400","0.910","996.100","","10.000","-99.000","-99.000","-99.000","30.100","","22.600",""
"C0B010","2020-05-27 00:00:00","38.000","45.000","1.800","26.900","0.940","1002.000","","11.500","-99.000","-99.000","-99.000","31.100","","23.800",""
"C0X230","2020-05-27 00:00:00","29.000","129.000","3.600","25.200","0.970","1007.500","","22.500","-99.000","-99.000","-99.000","31.100","","25.000",""
"C0S770","2020-05-27 00:00:00","375.000","0.000","0.200","23.600","0.990","967.300","","4.000","-99.000","-99.000","-99.000","31.600","","22.200",""
"C0H890","2020-05-27 00:00:00","440.000","0.000","0.000","22.300","0.990","960.200","","23.500","-99.000","-99.000","-99.000","26.700","","22.200",""
"C0K480","2020-05-27 00:00:00","56.000","143.000","0.700","24.400","0.990","1002.800","","64.000","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0R540","2020-05-27 00:00:00","17.000","59.000","1.700","25.500","1.000","1008.300","","45.500","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0Z160","2020-05-27 00:00:00","124.000","0.000","0.100","24.900","0.960","998.300","","3.500","-99.000","-99.000","-99.000","30.500","","23.800",""
"C0AH50","2020-05-27 00:00:00","275.000","211.000","0.400","26.200","0.930","978.200","","2.500","-99.000","-99.000","-99.000","29.200","","24.000",""
"C0F850","2020-05-27 00:00:00","379.000","0.000","0.100","22.900","0.970","966.400","","57.500","-99.000","-99.000","-99.000","28.000","","22.700",""
"C0G800","2020-05-27 00:00:00","15.000","195.000","3.300","25.100","0.990","1007.200","","14.000","-99.000","-99.000","-99.000","30.000","","24.600",""
"C0U890","2020-05-27 00:00:00","116.000","248.000","1.100","25.400","0.990","997.600","","12.000","-99.000","-99.000","-99.000","29.400","","23.200",""
"C0F860","2020-05-27 00:00:00","2215.000","210.000","0.800","14.200","1.000","781.800","","48.000","-99.000","-99.000","-99.000","16.400","","13.900",""
"CM0170","2020-05-27 00:00:00","106.000","13.000","0.700","23.800","0.990","998.800","","54.000","-99.000","-99.000","-99.000","28.800","","23.300",""
"C0B020","2020-05-27 00:00:00","86.000","159.000","2.800","25.700","0.860","997.700","","-99.000","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0I390","2020-05-27 00:00:00","1184.000","106.000","0.700","18.400","1.000","884.900","","27.500","-99.000","-99.000","-99.000","22.000","","17.900",""
"C0T9D0","2020-05-27 00:00:00","7.000","0.000","0.000","24.700","1.000","1009.500","","4.500","-99.000","-99.000","-99.000","29.800","","23.900",""
"C0E520","2020-05-27 00:00:00","320.000","101.000","0.600","22.600","1.000","974.000","","39.500","-99.000","-99.000","-99.000","29.200","","22.000",""
"C0C460","2020-05-27 00:00:00","482.000","0.000","0.000","22.800","0.970","956.400","","3.000","-99.000","-99.000","-99.000","27.600","","20.900",""
"C0AI40","2020-05-27 00:00:00","37.000","239.000","0.500","28.800","0.720","1005.100","","1.500","-99.000","-99.000","-99.000","31.900","","26.300",""
"C0O930","2020-05-27 00:00:00","69.000","60.000","2.000","24.700","0.930","1001.900","","61.500","-99.000","-99.000","-99.000","30.700","","24.700",""
"C0T870","2020-05-27 00:00:00","135.000","0.000","0.000","23.400","0.990","994.000","","5.000","-99.000","-99.000","-99.000","29.000","","22.800",""
"C0A920","2020-05-27 00:00:00","196.000","274.000","2.600","26.300","0.870","986.400","","1.000","-99.000","-99.000","-99.000","28.900","","24.600",""
"C0A940","2020-05-27 00:00:00","49.000","71.000","1.100","-99.000","0.990","1003.600","","2.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S740","2020-05-27 00:00:00","289.000","121.000","0.500","23.400","0.980","978.200","","5.000","-99.000","-99.000","-99.000","29.600","","23.300",""
"C0U980","2020-05-27 00:00:00","573.000","131.000","1.000","22.600","1.000","947.600","","11.000","-99.000","-99.000","-99.000","26.900","","20.900",""
"C0V250","2020-05-27 00:00:00","298.000","48.000","0.300","24.000","0.990","976.300","","59.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0AH70","2020-05-27 00:00:00","34.000","281.000","1.000","28.000","0.720","1005.500","","4.000","-99.000","-99.000","-99.000","32.300","","25.700",""
"C0M760","2020-05-27 00:00:00","40.000","158.000","1.100","24.900","0.980","1005.100","","35.500","-99.000","-99.000","-99.000","32.000","","24.800",""
"C0O950","2020-05-27 00:00:00","4.000","145.000","0.400","25.400","1.000","1008.200","","37.500","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0F9A0","2020-05-27 00:00:00","425.000","274.000","0.500","22.900","1.000","962.000","","52.500","-99.000","-99.000","-99.000","27.800","","22.900",""
"C0A9F0","2020-05-27 00:00:00","35.000","309.000","1.100","28.200","0.800","1005.200","","9.000","-99.000","-99.000","-99.000","32.000","","25.700",""
"C0I460","2020-05-27 00:00:00","110.000","188.000","3.300","25.700","0.980","997.300","","20.000","-99.000","-99.000","-99.000","30.000","","25.100",""
"C0E420","2020-05-27 00:00:00","19.000","265.000","0.700","25.600","0.870","1004.200","","3.000","-99.000","-99.000","-99.000","30.200","","24.900",""
"C0R190","2020-05-27 00:00:00","32.000","0.000","0.200","25.200","0.990","1005.900","","69.000","-99.000","-99.000","-99.000","31.700","","24.700",""
"C0I010","2020-05-27 00:00:00","1562.000","92.000","1.800","16.700","0.960","847.800","","30.000","-99.000","-99.000","-99.000","19.500","","16.100",""
"C0F930","2020-05-27 00:00:00","100.000","161.000","0.900","26.200","1.000","997.200","","29.000","-99.000","-99.000","-99.000","31.500","","25.700",""
"C0X180","2020-05-27 00:00:00","62.000","0.000","0.000","25.500","0.990","1001.900","","59.000","-99.000","-99.000","-99.000","31.400","","25.100",""
"C0ACA0","2020-05-27 00:00:00","25.000","0.000","0.000","27.400","0.850","1005.000","","6.500","-99.000","-99.000","-99.000","31.000","","25.300",""
"C0X260","2020-05-27 00:00:00","39.000","163.000","1.900","24.700","1.000","1005.600","","47.500","-99.000","-99.000","-99.000","30.900","","24.400",""
"C0K500","2020-05-27 00:00:00","12.000","129.000","1.300","25.000","0.990","1006.900","","45.000","-99.000","-99.000","-99.000","30.600","","24.700",""
"CM0010","2020-05-27 00:00:00","68.000","-99.000","-99.000","25.600","0.850","1001.600","","6.000","-99.000","-99.000","-99.000","31.300","","24.000",""
"C0O990","2020-05-27 00:00:00","18.000","124.000","0.700","24.900","0.990","1007.400","","34.000","-99.000","-99.000","-99.000","32.200","","24.800",""
"C0E430","2020-05-27 00:00:00","258.000","187.000","0.900","22.500","0.960","983.000","","17.000","-99.000","-99.000","-99.000","30.500","","21.400",""
"C0D390","2020-05-27 00:00:00","146.000","0.000","0.000","24.200","0.960","990.600","","5.000","-99.000","-99.000","-99.000","30.600","","23.100",""
"C0T9F0","2020-05-27 00:00:00","251.000","0.000","0.100","23.700","0.990","981.100","","3.500","-99.000","-99.000","-99.000","31.200","","22.800",""
"C0R350","2020-05-27 00:00:00","35.000","279.000","3.300","26.500","0.960","1006.200","","7.500","-99.000","-99.000","-99.000","31.000","","25.200",""
"C0K550","2020-05-27 00:00:00","15.000","147.000","0.500","25.000","0.980","1008.000","","42.000","-99.000","-99.000","-99.000","31.400","","24.500",""
"C0C670","2020-05-27 00:00:00","250.000","183.000","1.600","24.200","0.900","980.800","","15.500","-99.000","-99.000","-99.000","29.600","","23.400",""
"C0A980","2020-05-27 00:00:00","11.000","0.000","0.000","27.900","0.750","1008.000","","2.500","-99.000","-99.000","-99.000","32.500","","24.800",""
"C0UA60","2020-05-27 00:00:00","566.000","276.000","1.600","22.100","0.990","946.800","","7.500","-99.000","-99.000","-99.000","27.500","","21.000",""
"C0V720","2020-05-27 00:00:00","15.000","75.000","0.700","25.700","0.990","1008.700","","43.500","-99.000","-99.000","-99.000","31.600","","25.300",""
"C0C480","2020-05-27 00:00:00","105.000","0.000","0.000","26.500","0.850","996.900","","2.000","-99.000","-99.000","-99.000","31.800","","25.100",""
"C0S900","2020-05-27 00:00:00","27.000","248.000","3.200","28.800","0.870","1008.100","","0.000","-99.000","-99.000","-99.000","30.200","","26.400",""
"C0SA00","2020-05-27 00:00:00","466.000","0.000","0.000","22.700","1.000","957.700","","4.500","-99.000","-99.000","-99.000","31.200","","21.900",""
"C0V730","2020-05-27 00:00:00","33.000","93.000","1.200","25.700","0.990","1006.900","","36.500","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0G730","2020-05-27 00:00:00","27.000","173.000","2.400","24.500","0.960","1007.000","","22.000","-99.000","-99.000","-99.000","30.300","","24.300",""
"C0Z300","2020-05-27 00:00:00","182.000","0.000","0.200","24.700","0.990","990.300","","5.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0H9A0","2020-05-27 00:00:00","1595.000","251.000","0.300","16.500","0.980","845.600","","28.000","-99.000","-99.000","-99.000","22.600","","15.800",""
"C0S950","2020-05-27 00:00:00","415.000","238.000","1.000","24.100","1.000","962.500","","2.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"C0K240","2020-05-27 00:00:00","1132.000","132.000","5.600","18.800","0.990","890.500","","50.000","-99.000","-99.000","-99.000","24.300","","18.700",""
"C0V210","2020-05-27 00:00:00","734.000","60.000","1.400","21.100","0.950","931.200","","40.500","-99.000","-99.000","-99.000","24.700","","20.500",""
"C0Z320","2020-05-27 00:00:00","646.000","281.000","0.600","20.400","0.990","938.600","","5.000","-99.000","-99.000","-99.000","29.500","","19.700",""
"C0R600","2020-05-27 00:00:00","766.000","6.000","0.900","23.900","0.850","925.900","","76.000","-99.000","-99.000","-99.000","24.600","","21.200",""
"C0C650","2020-05-27 00:00:00","208.000","217.000","0.500","24.800","0.940","985.000","","3.000","-99.000","-99.000","-99.000","29.800","","23.200",""
"C0F9I0","2020-05-27 00:00:00","194.000","203.000","2.500","24.700","1.000","986.800","","25.500","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0T820","2020-05-27 00:00:00","550.000","0.000","0.000","21.000","0.990","953.300","","8.500","-99.000","-99.000","-99.000","31.300","","21.000",""
"C0S890","2020-05-27 00:00:00","238.000","10.000","0.400","24.200","0.980","985.900","","3.000","-99.000","-99.000","-99.000","30.700","","23.400",""
"C0G840","2020-05-27 00:00:00","32.000","160.000","0.600","24.900","1.000","1004.900","","29.500","-99.000","-99.000","-99.000","29.700","","24.900",""
"C0V710","2020-05-27 00:00:00","34.000","124.000","1.500","25.700","0.910","1005.800","","22.500","-99.000","-99.000","-99.000","31.500","","25.700",""
"C0X140","2020-05-27 00:00:00","17.000","96.000","2.800","26.200","0.980","1007.500","","25.500","-99.000","-99.000","-99.000","32.100","","26.100",""
"C0C680","2020-05-27 00:00:00","228.000","303.000","0.800","25.200","0.880","981.700","","8.000","-99.000","-99.000","-99.000","29.800","","23.200",""
"C0D360","2020-05-27 00:00:00","523.000","0.000","0.000","21.200","0.990","949.800","","5.500","-99.000","-99.000","-99.000","27.400","","19.500",""
"C0C710","2020-05-27 00:00:00","143.000","30.000","0.600","24.100","0.990","992.700","","10.500","-99.000","-99.000","-99.000","30.200","","22.400",""
"C0Z190","2020-05-27 00:00:00","62.000","294.000","2.000","26.400","0.990","1002.400","","4.000","-99.000","-99.000","-99.000","28.900","","24.000",""
"C0Z020","2020-05-27 00:00:00","211.000","223.000","0.500","24.300","0.990","985.000","","8.000","-99.000","-99.000","-99.000","30.400","","23.500",""
"C0I380","2020-05-27 00:00:00","258.000","176.000","1.000","24.000","0.990","980.100","","36.000","-99.000","-99.000","-99.000","29.500","","23.500",""
"C0D560","2020-05-27 00:00:00","147.000","113.000","1.500","24.800","0.910","992.200","","4.000","-99.000","-99.000","-99.000","31.600","","23.800",""
"C0Z220","2020-05-27 00:00:00","589.000","266.000","2.100","21.800","0.990","946.400","","9.000","-99.000","-99.000","-99.000","27.900","","20.800",""
"C0R220","2020-05-27 00:00:00","23.000","130.000","1.600","25.300","0.940","1007.900","","-99.000","-99.000","-99.000","-99.000","31.000","","25.100",""
"C0A870","2020-05-27 00:00:00","685.000","284.000","6.500","23.000","0.970","931.600","","4.000","-99.000","-99.000","-99.000","26.100","","20.500",""
"C0V670","2020-05-27 00:00:00","20.000","82.000","1.300","26.100","0.900","1007.600","","49.000","-99.000","-99.000","-99.000","31.100","","25.600",""
"C0G770","2020-05-27 00:00:00","15.000","177.000","2.100","25.900","0.960","1007.500","","23.500","-99.000","-99.000","-99.000","31.000","","25.100",""
"C0C540","2020-05-27 00:00:00","46.000","239.000","1.600","26.700","0.870","1003.400","","0.000","-99.000","-99.000","-99.000","30.300","","24.100",""
"C0R770","2020-05-27 00:00:00","93.000","231.000","2.100","24.800","0.970","999.600","","26.000","11.300","245.000","","28.500","","24.100",""
"C0F9O0","2020-05-27 00:00:00","175.000","0.000","0.000","26.100","0.930","988.700","","38.500","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0Z230","2020-05-27 00:00:00","31.000","287.000","3.800","25.600","0.840","1006.900","","3.000","-99.000","-99.000","-99.000","27.900","","24.500",""
"C0U900","2020-05-27 00:00:00","63.000","289.000","0.700","25.200","0.990","1003.700","","5.500","-99.000","-99.000","-99.000","28.600","","23.600",""
"C0X200","2020-05-27 00:00:00","61.000","19.000","0.800","25.300","0.990","1003.000","","42.000","-99.000","-99.000","-99.000","30.900","","25.300",""
"C0G640","2020-05-27 00:00:00","17.000","166.000","1.700","25.400","0.990","1009.800","","17.000","-99.000","-99.000","-99.000","30.600","","24.800",""
